Date/Time,Electricity:Facility [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Electricity [kW](Hourly),Heating:Gas [kW](Hourly),HVACFan:Fans:Electricity [kW](Hourly),Electricity:HVAC [kW](Hourly),Fans:Electricity [kW](Hourly),General:InteriorLights:Electricity [kW](Hourly),General:ExteriorLights:Electricity [kW](Hourly),Appl:InteriorEquipment:Electricity [kW](Hourly),Misc:InteriorEquipment:Electricity [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly) 
 12/03  03:00:00,0.621030403676,5.19661923611,0.0,4.90808847837,0.131416387747,0.131416387747,0.131416387747,0.0515916675,0.0106892128505,0.0623264934745,0.349658642104,0.264444939111
 12/03  04:00:00,0.613816977495,5.42842978103,0.0,5.13435966569,0.137474905685,0.137474905685,0.137474905685,0.0515916675,0.0106892128505,0.0539764305342,0.344736760925,0.270323334626
 12/03  05:00:00,0.616164626264,5.62118642779,0.0,5.26596116368,0.140998597967,0.140998597967,0.140998597967,0.0515916675,0.0106892128505,0.0658228643082,0.331714283638,0.332375521214
 12/03  06:00:00,0.674052394144,5.82611014927,0.0,5.20098198759,0.139258749829,0.139258749829,0.139258749829,0.0573240795859,0.0118769038006,0.080078180578,0.370166480351,0.599629685065
 12/03  07:00:00,0.863425636526,6.16054156522,0.0,5.0300163914,0.134681065221,0.134681065221,0.134681065221,0.1203805575,0.0249415042523,0.14038354292,0.427690966632,1.10106419157
 12/03  08:00:00,1.15789150975,6.76383766594,0.0,5.48854346275,0.146958344179,0.146958344179,0.146958344179,0.24649349957,0.0510706795015,0.228567290958,0.454453695544,1.24398970227
 12/03  09:00:00,1.12918997352,6.39023513721,0.0,5.14857636747,0.137855564592,0.137855564592,0.137855564592,0.240761115,0.0498829942523,0.30112795013,0.38421434955,1.21519262241
 12/03  10:00:00,1.01090743547,6.14644445874,0.0,5.01709654766,0.134335130301,0.134335130301,0.134335130301,0.13184539543,0.0273168747508,0.375064554145,0.326997480842,1.10682307953
 12/03  11:00:00,1.03403098497,6.85097866776,0.0,5.8531320756,0.156720376532,0.156720376532,0.156720376532,0.10891571957,0.0225661195015,0.395792849183,0.334687920184,0.974792013863
 12/03  12:00:00,1.00921190424,5.1351388558,0.0,4.25699754452,0.113983120397,0.113983120397,0.113983120397,0.10891571957,0.0225661195015,0.413608485392,0.334790459375,0.855079669695
 12/03  13:00:00,0.976522556029,4.55392475799,0.0,3.76783017984,0.100885433109,0.100885433109,0.100885433109,0.10891571957,0.0225661195015,0.399656479991,0.329150803858,0.76342141751
 12/03  14:00:00,0.948982999557,4.47176970968,0.0,3.74165912698,0.100184690805,0.100184690805,0.100184690805,0.10891571957,0.0225661195015,0.361435815596,0.340532654084,0.706653396875
 12/03  15:00:00,0.951292581697,4.38065466602,0.0,3.70291482829,0.0991472939033,0.0991472939033,0.0991472939033,0.1203805575,0.0249415042523,0.331767743197,0.359707482845,0.65296181669
 12/03  16:00:00,1.02635938859,4.07257793808,0.0,3.38755253719,0.090703319572,0.090703319572,0.090703319572,0.16623984043,0.0344430147508,0.339922588697,0.379702625135,0.658870038316
 12/03  17:00:00,1.30140000025,4.02472746774,0.0,3.26591960631,0.0874465403842,0.0874465403842,0.0874465403842,0.298085235859,0.0617599037538,0.389638662656,0.4491216576,0.727870651586
 12/03  18:00:00,1.78384132771,5.11305725871,0.0,4.21025128248,0.112731467146,0.112731467146,0.112731467146,0.521649128359,0.108079828006,0.480421867651,0.54561103655,0.865222210572
 12/03  19:00:00,1.98723468259,4.27266611157,0.0,3.23101880066,0.0865120548248,0.0865120548248,0.0865120548248,0.6878889,0.1425228,0.432594020017,0.592368907752,1.00084268504
 12/03  20:00:00,1.83212350846,4.08541252461,0.0,3.01367816215,0.08069265655,0.08069265655,0.08069265655,0.642029685859,0.133021318006,0.349590650728,0.611441197322,1.02961596466
 12/03  21:00:00,1.74977658545,4.18845193866,0.0,3.18898454884,0.085386567874,0.085386567874,0.085386567874,0.584705565,0.121144422757,0.310730298291,0.632461731524,0.955901017591
 12/03  22:00:00,1.61094500894,4.21726265904,0.0,3.31733975945,0.0888233392771,0.0888233392771,0.0888233392771,0.49298706793,0.102141373255,0.293949140492,0.617696087987,0.857373641118
 12/03  23:00:00,1.32506902306,4.40829759258,0.0,3.66469132255,0.0981238414791,0.0981238414791,0.0981238414791,0.366874125859,0.0760121837538,0.234174068073,0.534536803897,0.706785339682
 12/03  24:00:00,1.06028708053,4.96245020421,0.0,4.39120227294,0.117576515403,0.117576515403,0.117576515403,0.2579583375,0.0534460642523,0.151455627092,0.464502536285,0.53925122793
 12/04  01:00:00,0.773924881473,5.18675007501,0.0,4.81153116524,0.128831020071,0.128831020071,0.128831020071,0.13184539543,0.0273168747508,0.0863692416722,0.38421434955,0.348752762443
 12/04  02:00:00,0.681844121657,5.66647451535,0.0,5.36370605977,0.143615763737,0.143615763737,0.143615763737,0.0802537279296,0.0166276647508,0.0722387554862,0.353760209753,0.278400105351
 12/04  03:00:00,0.636397507077,5.86290087213,0.0,5.57953664323,0.149394729575,0.149394729575,0.149394729575,0.0515916675,0.0106892128505,0.0597152550472,0.349658642104,0.25927841027
 12/04  04:00:00,0.629737112162,6.06844958704,0.0,5.77993329219,0.154760444524,0.154760444524,0.154760444524,0.0515916675,0.0106892128505,0.0526110263622,0.344736760925,0.26476951414
 12/04  05:00:00,0.631709240403,6.29010434477,0.0,5.94627669503,0.159214367722,0.159214367722,0.159214367722,0.0515916675,0.0106892128505,0.0631517086927,0.331714283638,0.32097790685
 12/04  06:00:00,0.687700463166,6.45586008608,0.0,5.86370648916,0.157003511451,0.157003511451,0.157003511451,0.0573240795859,0.0118769038006,0.0759814879778,0.370166480351,0.566655120306
 12/04  07:00:00,0.870316545797,6.73897759431,0.0,5.68421293387,0.152197486709,0.152197486709,0.152197486709,0.1203805575,0.0249415042523,0.129758030703,0.427690966632,1.02530367819
 12/04  08:00:00,1.1531220844,7.28379808129,0.0,6.10074317695,0.16335028075,0.16335028075,0.16335028075,0.24649349957,0.0510706795015,0.207405929039,0.454453695544,1.15175040341
 12/04  09:00:00,1.10572800456,6.62895426324,0.0,5.48378359674,0.146830896518,0.146830896518,0.146830896518,0.240761115,0.0498829942523,0.268690649238,0.38421434955,1.11870451917
 12/04  10:00:00,0.972129977635,6.2910511929,0.0,5.25065360808,0.140588730934,0.140588730934,0.140588730934,0.13184539543,0.0273168747508,0.330033495679,0.326997480842,1.01787275326
 12/04  11:00:00,0.992544023971,7.12667524926,0.0,6.20529274476,0.166149644821,0.166149644821,0.166149644821,0.10891571957,0.0225661195015,0.344876619894,0.334687920184,0.898327926199
 12/04  12:00:00,0.975007562539,5.75453031761,0.0,4.93987691735,0.132267538219,0.132267538219,0.132267538219,0.10891571957,0.0225661195015,0.361119725873,0.334790459375,0.79159175867
 12/04  13:00:00,0.921089758955,4.21421372028,0.0,3.48315580099,0.0932631421262,0.0932631421262,0.0932631421262,0.10891571957,0.0225661195015,0.3518459739,0.329150803858,0.708384758654
 12/04  14:00:00,0.878098939049,3.40456864198,0.0,2.72221761901,0.072888662812,0.072888662812,0.072888662812,0.10891571957,0.0225661195015,0.317847783081,0.340532654084,0.658893837153
 12/04  15:00:00,0.877346330608,3.03695013929,0.0,2.40244556475,0.0643266149887,0.0643266149887,0.0643266149887,0.1203805575,0.0249415042523,0.292642171022,0.359707482845,0.609726553497
 12/04  16:00:00,0.961392798738,2.98738411646,0.0,2.34526963957,0.0627957025802,0.0627957025802,0.0627957025802,0.16623984043,0.0344430147508,0.302863615842,0.379702625135,0.61595911432
 12/04  17:00:00,1.24888266554,3.35210727853,0.0,2.64597105053,0.0708471249197,0.0708471249197,0.0708471249197,0.298085235859,0.0617599037538,0.353720743409,0.4491216576,0.675199018148
 12/04  18:00:00,1.73635458984,4.59645364162,0.0,3.75704517418,0.100596659487,0.100596659487,0.100596659487,0.521649128359,0.108079828006,0.445069937436,0.54561103655,0.801824701781
 12/04  19:00:00,1.94159928789,3.7676373413,0.0,2.80805411948,0.0751869756641,0.0751869756641,0.0751869756641,0.6878889,0.1425228,0.398283704478,0.592368907752,0.918778595951
 12/04  20:00:00,1.79089908181,3.73290877656,0.0,2.7530040516,0.0737129840892,0.0737129840892,0.0737129840892,0.642029685859,0.133021318006,0.315345896534,0.611441197322,0.937786327173
 12/04  21:00:00,1.71381827676,4.05980278219,0.0,3.14779243327,0.0842836295189,0.0842836295189,0.0842836295189,0.584705565,0.121144422757,0.275874927963,0.632461731524,0.868443976698
 12/04  22:00:00,1.58479514657,4.49706956993,0.0,3.67053595877,0.0982803343752,0.0982803343752,0.0982803343752,0.49298706793,0.102141373255,0.258342283024,0.617696087987,0.783984352679
 12/04  23:00:00,1.30958270514,4.82893218325,0.0,4.1429982518,0.110930735477,0.110930735477,0.110930735477,0.366874125859,0.0760121837538,0.205880856148,0.534536803897,0.649113001093
 12/04  24:00:00,1.04972876621,5.11241050837,0.0,4.57706383066,0.122553046418,0.122553046418,0.122553046418,0.2579583375,0.0534460642523,0.135920781757,0.464502536285,0.503349974379
 12/05  01:00:00,0.77975767009,5.40470897035,0.0,5.02937190105,0.134663808688,0.134663808688,0.134663808688,0.13184539543,0.0273168747508,0.0863692416722,0.38421434955,0.348870921967
 12/05  02:00:00,0.681880906141,5.66796045975,0.0,5.36507987247,0.143652548221,0.143652548221,0.143652548221,0.0802537279296,0.0166276647508,0.0722387554862,0.353760209753,0.278512237056
 12/05  03:00:00,0.638453152401,5.93972621636,0.0,5.65631009062,0.151450374899,0.151450374899,0.151450374899,0.0515916675,0.0106892128505,0.0597152550472,0.349658642104,0.259330307118
 12/05  04:00:00,0.633700396011,6.2165607225,0.0,5.92795248619,0.158723728373,0.158723728373,0.158723728373,0.0515916675,0.0106892128505,0.0526110263622,0.344736760925,0.264861455596
 12/05  05:00:00,0.633688764072,6.36409022726,0.0,6.02020718027,0.161193891391,0.161193891391,0.161193891391,0.0515916675,0.0106892128505,0.0631517086927,0.331714283638,0.321033304099
 12/05  06:00:00,0.692816980268,6.6471717975,0.0,6.05479619321,0.162120028553,0.162120028553,0.162120028553,0.0573240795859,0.0118769038006,0.0759814879778,0.370166480351,0.566877127679
 12/05  07:00:00,0.888517143175,7.41932036174,0.0,6.36396181318,0.170398084088,0.170398084088,0.170398084088,0.1203805575,0.0249415042523,0.129758030703,0.427690966632,1.02589756631
 12/05  08:00:00,1.16109604597,7.58227801631,0.0,6.39855161282,0.171324242315,0.171324242315,0.171324242315,0.24649349957,0.0510706795015,0.207405929039,0.454453695544,1.15242190257
 12/05  09:00:00,1.1133380641,6.91382918999,0.0,5.76800116056,0.154440956063,0.154440956063,0.154440956063,0.240761115,0.0498829942523,0.268690649238,0.38421434955,1.1193618821
 12/05  10:00:00,0.987748762553,6.87497374669,0.0,5.83397795307,0.156207515852,0.156207515852,0.156207515852,0.13184539543,0.0273168747508,0.330033495679,0.326997480842,1.01847096207
 12/05  11:00:00,1.00935719466,7.75518380183,0.0,6.83322454797,0.182962815507,0.182962815507,0.182962815507,0.10891571957,0.0225661195015,0.344876619894,0.334687920184,0.89890467556
 12/05  12:00:00,1.01500121688,7.24845359135,0.0,6.43354446857,0.172261192559,0.172261192559,0.172261192559,0.10891571957,0.0225661195015,0.361119725873,0.334790459375,0.791847481192
 12/05  13:00:00,0.991143080939,6.83082031085,0.0,6.09948020615,0.16331646411,0.16331646411,0.16331646411,0.10891571957,0.0225661195015,0.3518459739,0.329150803858,0.708666944052
 12/05  14:00:00,0.96459440092,6.63529242591,0.0,5.95261671243,0.159384124683,0.159384124683,0.159384124683,0.10891571957,0.0225661195015,0.317847783081,0.340532654084,0.659218527655
 12/05  15:00:00,0.966871470434,6.38084390209,0.0,5.74599589998,0.153851754815,0.153851754815,0.153851754815,0.1203805575,0.0249415042523,0.292642171022,0.359707482845,0.610069981073
 12/05  16:00:00,1.04258968177,6.0202853147,0.0,5.37777945754,0.143992585611,0.143992585611,0.143992585611,0.16623984043,0.0344430147508,0.302863615842,0.379702625135,0.616350494596
 12/05  17:00:00,1.31779681581,5.92635084637,0.0,5.2197501104,0.139761275184,0.139761275184,0.139761275184,0.298085235859,0.0617599037538,0.353720743409,0.4491216576,0.675663526121
 12/05  18:00:00,1.80161235793,7.0343023823,0.0,6.19426708543,0.165854427583,0.165854427583,0.165854427583,0.521649128359,0.108079828006,0.445069937436,0.54561103655,0.802451531214
 12/05  19:00:00,2.03554229574,7.27662994184,0.0,6.31660128271,0.16912998351,0.16912998351,0.16912998351,0.6878889,0.1425228,0.398283704478,0.592368907752,0.919224033259
 12/05  20:00:00,1.84868026361,5.89130105335,0.0,4.91099330623,0.131494165885,0.131494165885,0.131494165885,0.642029685859,0.133021318006,0.315345896534,0.611441197322,0.938189349328
 12/05  21:00:00,1.75206667471,5.48883047789,0.0,4.57627882277,0.122532027461,0.122532027461,0.122532027461,0.584705565,0.121144422757,0.275874927963,0.632461731524,0.868985282895
 12/05  22:00:00,1.6094388544,5.4179476014,0.0,4.59091963783,0.122924042201,0.122924042201,0.122924042201,0.49298706793,0.102141373255,0.258342283024,0.617696087987,0.784478705094
 12/05  23:00:00,1.32425119255,5.37716489635,0.0,4.69083125278,0.125599222892,0.125599222892,0.125599222892,0.366874125859,0.0760121837538,0.205880856148,0.534536803897,0.649512713222
 12/05  24:00:00,1.06012151073,5.50080746479,0.0,4.9652080379,0.132945790938,0.132945790938,0.132945790938,0.2579583375,0.0534460642523,0.135920781757,0.464502536285,0.503602723554
 12/06  01:00:00,0.787527318067,5.6950470275,0.0,5.31954971201,0.142433456665,0.142433456665,0.142433456665,0.13184539543,0.0273168747508,0.0863692416722,0.38421434955,0.349031168171
 12/06  02:00:00,0.69137280392,6.02249196762,0.0,5.71957960363,0.153144446,0.153144446,0.153144446,0.0802537279296,0.0166276647508,0.0722387554862,0.353760209753,0.278544013767
 12/06  03:00:00,0.640372523175,6.01140602994,0.0,5.72799400878,0.153369745673,0.153369745673,0.153369745673,0.0515916675,0.0106892128505,0.0597152550472,0.349658642104,0.259326202534
 12/06  04:00:00,0.634248518402,6.23709972239,0.0,5.9484235495,0.159271850764,0.159271850764,0.159271850764,0.0515916675,0.0106892128505,0.0526110263622,0.344736760925,0.264929392185
 12/06  05:00:00,0.633379360097,6.35259489727,0.0,6.00865168012,0.160884487415,0.160884487415,0.160884487415,0.0515916675,0.0106892128505,0.0631517086927,0.331714283638,0.321093474258
 12/06  06:00:00,0.690039375799,6.54366526471,0.0,5.95105929457,0.159342424084,0.159342424084,0.159342424084,0.0573240795859,0.0118769038006,0.0759814879778,0.370166480351,0.567107493528
 12/06  07:00:00,0.870116871169,6.73268453724,0.0,5.67675556301,0.151997812081,0.151997812081,0.151997812081,0.1203805575,0.0249415042523,0.129758030703,0.427690966632,1.02646799198
 12/06  08:00:00,1.15426652774,7.32792535756,0.0,6.14348540432,0.164494724081,0.164494724081,0.164494724081,0.24649349957,0.0510706795015,0.207405929039,0.454453695544,1.15313545231
 12/06  09:00:00,1.10711797597,6.6822056104,0.0,5.53569571191,0.148220867927,0.148220867927,0.148220867927,0.240761115,0.0498829942523,0.268690649238,0.38421434955,1.12004375116
 12/06  10:00:00,0.976006356153,6.43702945511,0.0,5.39542709537,0.144465109452,0.144465109452,0.144465109452,0.13184539543,0.0273168747508,0.330033495679,0.326997480842,1.01907752818
 12/06  11:00:00,0.994515480258,7.20133634971,0.0,6.27892193252,0.168121101108,0.168121101108,0.168121101108,0.10891571957,0.0225661195015,0.344876619894,0.334687920184,0.899359838891
 12/06  12:00:00,0.97479592657,5.74753141305,0.0,4.93197281894,0.13205590225,0.13205590225,0.13205590225,0.10891571957,0.0225661195015,0.361119725873,0.334790459375,0.79249695252
 12/06  13:00:00,0.950905057278,5.328495994,0.0,4.59668604395,0.123078440449,0.123078440449,0.123078440449,0.10891571957,0.0225661195015,0.3518459739,0.329150803858,0.709136789403
 12/06  14:00:00,0.927933481215,5.26635173807,0.0,4.58341884681,0.122723204978,0.122723204978,0.122723204978,0.10891571957,0.0225661195015,0.317847783081,0.340532654084,0.659475705439
 12/06  15:00:00,0.925906192431,4.85105323194,0.0,4.21604052358,0.112886476812,0.112886476812,0.112886476812,0.1203805575,0.0249415042523,0.292642171022,0.359707482845,0.610234687327
 12/06  16:00:00,1.00964480688,4.79006229455,0.0,4.14736699796,0.11104771072,0.11104771072,0.11104771072,0.16623984043,0.0344430147508,0.302863615842,0.379702625135,0.616539934022
 12/06  17:00:00,1.28806585102,4.81618654737,0.0,4.10936952386,0.110030310399,0.110030310399,0.110030310399,0.298085235859,0.0617599037538,0.353720743409,0.4491216576,0.675879813669
 12/06  18:00:00,1.76994847184,5.85201255581,0.0,5.0116965004,0.134190541484,0.134190541484,0.134190541484,0.521649128359,0.108079828006,0.445069937436,0.54561103655,0.802732289754
 12/06  19:00:00,2.0031605161,6.06773559209,0.0,5.1072190872,0.136748203874,0.136748203874,0.136748203874,0.6878889,0.1425228,0.398283704478,0.592368907752,0.919711879023
 12/06  20:00:00,1.82285593982,4.92726675272,0.0,3.94651643835,0.105669842098,0.105669842098,0.105669842098,0.642029685859,0.133021318006,0.315345896534,0.611441197322,0.938631916582
 12/06  21:00:00,1.72888373769,4.62344244954,0.0,3.71045144747,0.0993490904425,0.0993490904425,0.0993490904425,0.584705565,0.121144422757,0.275874927963,0.632461731524,0.869424629842
 12/06  22:00:00,1.58761509658,4.60326579887,0.0,3.77585436237,0.101100284387,0.101100284387,0.101100284387,0.49298706793,0.102141373255,0.258342283024,0.617696087987,0.784862178017
 12/06  23:00:00,1.30623806488,4.70467944166,0.0,4.0180839196,0.107586095219,0.107586095219,0.107586095219,0.366874125859,0.0760121837538,0.205880856148,0.534536803897,0.649774591712
 12/06  24:00:00,1.04004314393,4.75106366494,0.0,4.21532895149,0.112867424133,0.112867424133,0.112867424133,0.2579583375,0.0534460642523,0.135920781757,0.464502536285,0.503738010123
 12/07  01:00:00,0.765986906189,4.89054950668,0.0,4.51506673108,0.120893044787,0.120893044787,0.120893044787,0.13184539543,0.0273168747508,0.0863692416722,0.38421434955,0.349016628269
 12/07  02:00:00,0.664855525374,5.03210462899,0.0,4.72922252913,0.126627167454,0.126627167454,0.126627167454,0.0802537279296,0.0166276647508,0.0722387554862,0.353760209753,0.278513749638
 12/07  03:00:00,0.621890797749,5.32110218928,0.0,5.03774566775,0.134888020247,0.134888020247,0.134888020247,0.0515916675,0.0106892128505,0.0597152550472,0.349658642104,0.259270702897
 12/07  04:00:00,0.612037344846,5.40742803312,0.0,5.11888922058,0.137060677209,0.137060677209,0.137060677209,0.0515916675,0.0106892128505,0.0526110263622,0.344736760925,0.264792031832
 12/07  05:00:00,0.604601125449,5.27772438428,0.0,4.93385329063,0.132106252767,0.132106252767,0.132106252767,0.0515916675,0.0106892128505,0.0631517086927,0.331714283638,0.321021350756
 12/07  06:00:00,0.660995020878,5.45907521069,0.0,4.86632194793,0.130298069163,0.130298069163,0.130298069163,0.0573240795859,0.0118769038006,0.0759814879778,0.370166480351,0.567254786157
 12/07  07:00:00,0.842994984335,5.72021234304,0.0,4.66381781178,0.124875925248,0.124875925248,0.124875925248,0.1203805575,0.0249415042523,0.129758030703,0.427690966632,1.02693354901
 12/07  08:00:00,1.12348051788,6.17867790818,0.0,4.99370140209,0.133708714226,0.133708714226,0.133708714226,0.24649349957,0.0510706795015,0.207405929039,0.454453695544,1.15367200516
 12/07  09:00:00,1.08091657842,5.70417366914,0.0,4.55713603909,0.122019470384,0.122019470384,0.122019470384,0.240761115,0.0498829942523,0.268690649238,0.38421434955,1.12057148272
 12/07  10:00:00,0.950727050091,5.49341359423,0.0,4.45130533896,0.11918580339,0.11918580339,0.11918580339,0.13184539543,0.0273168747508,0.330033495679,0.326997480842,1.01958342371
 12/07  11:00:00,0.964446308604,6.07878067989,0.0,5.15591012646,0.138051929453,0.138051929453,0.138051929453,0.10891571957,0.0225661195015,0.344876619894,0.334687920184,0.899815975134
 12/07  12:00:00,0.989119742239,6.28276119522,0.0,5.46693315273,0.146379717919,0.146379717919,0.146379717919,0.10891571957,0.0225661195015,0.361119725873,0.334790459375,0.792766400902
 12/07  13:00:00,0.94736670746,5.19649832895,0.0,4.46453712193,0.119540090631,0.119540090631,0.119540090631,0.10891571957,0.0225661195015,0.3518459739,0.329150803858,0.709288046376
 12/07  14:00:00,0.917977645686,4.89484654564,0.0,4.2115921478,0.112767369449,0.112767369449,0.112767369449,0.10891571957,0.0225661195015,0.317847783081,0.340532654084,0.659797212025
 12/07  15:00:00,0.921697867083,4.69416576575,0.0,4.05886961435,0.108678151465,0.108678151465,0.108678151465,0.1203805575,0.0249415042523,0.292642171022,0.359707482845,0.610518130363
 12/07  16:00:00,0.998704676923,4.38173192062,0.0,3.73877925101,0.100107580765,0.100107580765,0.100107580765,0.16623984043,0.0344430147508,0.302863615842,0.379702625135,0.616797307032
 12/07  17:00:00,1.27879075708,4.47015216373,0.0,3.76296689855,0.100755216455,0.100755216455,0.100755216455,0.298085235859,0.0617599037538,0.353720743409,0.4491216576,0.676248055333
 12/07  18:00:00,1.75767269585,5.39398106501,0.0,4.55322556134,0.121914765495,0.121914765495,0.121914765495,0.521649128359,0.108079828006,0.445069937436,0.54561103655,0.803171738011
 12/07  19:00:00,1.96116286809,4.49967238592,0.0,3.53870715445,0.0947505558592,0.0947505558592,0.0947505558592,0.6878889,0.1425228,0.398283704478,0.592368907752,0.92016060561
 12/07  20:00:00,1.80433597132,4.23632153382,0.0,3.25483980968,0.0871498735951,0.0871498735951,0.0871498735951,0.642029685859,0.133021318006,0.315345896534,0.611441197322,0.939363326346
 12/07  21:00:00,1.71654621523,4.16310891597,0.0,3.24967442518,0.0870115679848,0.0870115679848,0.0870115679848,0.584705565,0.121144422757,0.275874927963,0.632461731524,0.869868118569
 12/07  22:00:00,1.57855175633,4.26514433107,0.0,3.43736023197,0.0920369441303,0.0920369441303,0.0920369441303,0.49298706793,0.102141373255,0.258342283024,0.617696087987,0.785234840631
 12/07  23:00:00,1.30117366226,4.51581293072,0.0,3.82894056712,0.102521692599,0.102521692599,0.102521692599,0.366874125859,0.0760121837538,0.205880856148,0.534536803897,0.650051433255
 12/07  24:00:00,1.03515200815,4.5685418222,0.0,4.03265670195,0.107976288351,0.107976288351,0.107976288351,0.2579583375,0.0534460642523,0.135920781757,0.464502536285,0.503888416917
 12/08  01:00:00,0.765060560759,4.85600848076,0.0,4.48046993983,0.119966699357,0.119966699357,0.119966699357,0.13184539543,0.0273168747508,0.0863692416722,0.38421434955,0.349072393605
 12/08  02:00:00,0.666153578256,5.08060563183,0.0,4.77770170667,0.127925220336,0.127925220336,0.127925220336,0.0802537279296,0.0166276647508,0.0722387554862,0.353760209753,0.278535574937
 12/08  03:00:00,0.621556606464,5.3086140366,0.0,5.02526442075,0.134553828962,0.134553828962,0.134553828962,0.0515916675,0.0106892128505,0.0597152550472,0.349658642104,0.259263797229
 12/08  04:00:00,0.614634875931,5.50447244944,0.0,5.215900808,0.139658208293,0.139658208293,0.139658208293,0.0515916675,0.0106892128505,0.0526110263622,0.344736760925,0.264824860739
 12/08  05:00:00,0.614789184424,5.65834158889,0.0,5.31435298119,0.142294311742,0.142294311742,0.142294311742,0.0515916675,0.0106892128505,0.0631517086927,0.331714283638,0.321138864809
 12/08  06:00:00,0.67177748252,5.86205241402,0.0,5.26902115968,0.141080530805,0.141080530805,0.141080530805,0.0573240795859,0.0118769038006,0.0759814879778,0.370166480351,0.567532777723
 12/08  07:00:00,0.855606851217,6.19184339963,0.0,5.13484094364,0.13748779213,0.13748779213,0.13748779213,0.1203805575,0.0249415042523,0.129758030703,0.427690966632,1.02754147374
 12/08  08:00:00,1.12592104472,6.27060532593,0.0,5.08484925545,0.136149241061,0.136149241061,0.136149241061,0.24649349957,0.0510706795015,0.207405929039,0.454453695544,1.15445156956
 12/08  09:00:00,1.08656036573,5.9157343677,0.0,4.76791802684,0.127663257686,0.127663257686,0.127663257686,0.240761115,0.0498829942523,0.268690649238,0.38421434955,1.12135019353
 12/08  10:00:00,0.956648575973,5.71525336092,0.0,4.67246019987,0.125107329272,0.125107329272,0.125107329272,0.13184539543,0.0273168747508,0.330033495679,0.326997480842,1.02026832949
 12/08  11:00:00,0.971060283005,6.32637266539,0.0,5.40292628715,0.144665903854,0.144665903854,0.144665903854,0.10891571957,0.0225661195015,0.344876619894,0.334687920184,0.900391799938
 12/08  12:00:00,0.965288246618,5.39327454286,0.0,4.57688366128,0.122548222298,0.122548222298,0.122548222298,0.10891571957,0.0225661195015,0.361119725873,0.334790459375,0.79332923999
 12/08  13:00:00,0.932776319408,4.65212030244,0.0,3.91962094579,0.104949702578,0.104949702578,0.104949702578,0.10891571957,0.0225661195015,0.3518459739,0.329150803858,0.709826196005
 12/08  14:00:00,0.902691678434,4.32435159352,0.0,3.64069774844,0.097481402197,0.097481402197,0.097481402197,0.10891571957,0.0225661195015,0.317847783081,0.340532654084,0.660196659255
 12/08  15:00:00,0.908677909774,4.20823454129,0.0,3.57260527887,0.0956581941552,0.0956581941552,0.0956581941552,0.1203805575,0.0249415042523,0.292642171022,0.359707482845,0.61085124139
 12/08  16:00:00,0.983765209078,3.82408961196,0.0,3.1808257776,0.0851681129196,0.0851681129196,0.0851681129196,0.16623984043,0.0344430147508,0.302863615842,0.379702625135,0.617108471785
 12/08  17:00:00,1.26457320824,3.93949455344,0.0,3.23197537733,0.0865376676171,0.0865376676171,0.0865376676171,0.298085235859,0.0617599037538,0.353720743409,0.4491216576,0.676581966261
 12/08  18:00:00,1.75322506201,5.22831202311,0.0,4.38711705123,0.117467131662,0.117467131662,0.117467131662,0.521649128359,0.108079828006,0.445069937436,0.54561103655,0.803611206212
 12/08  19:00:00,1.9582020978,4.38978003956,0.0,3.42812944965,0.091789785573,0.091789785573,0.091789785573,0.6878889,0.1425228,0.398283704478,0.592368907752,0.920845964044
 12/08  20:00:00,1.80727102266,4.34646983435,0.0,3.3644569734,0.0900849249402,0.0900849249402,0.0900849249402,0.642029685859,0.133021318006,0.315345896534,0.611441197322,0.93989446316
 12/08  21:00:00,1.72678585045,4.54603261222,0.0,3.63210036531,0.0972512032021,0.0972512032021,0.0972512032021,0.584705565,0.121144422757,0.275874927963,0.632461731524,0.870365874689
 12/08  22:00:00,1.59302173905,4.80600412879,0.0,3.97777955647,0.106506926855,0.106506926855,0.106506926855,0.49298706793,0.102141373255,0.258342283024,0.617696087987,0.785675313842
 12/08  23:00:00,1.31657849787,5.09152011536,0.0,4.40427441625,0.117926528216,0.117926528216,0.117926528216,0.366874125859,0.0760121837538,0.205880856148,0.534536803897,0.650424768768
 12/08  24:00:00,1.06294799198,5.60697860773,0.0,5.07077036755,0.135772272186,0.135772272186,0.135772272186,0.2579583375,0.0534460642523,0.135920781757,0.464502536285,0.50421153684
 12/09  01:00:00,0.805198419018,6.12339251944,0.0,5.73401178742,0.153530874539,0.153530874539,0.153530874539,0.13184539543,0.0273168747508,0.092942924749,0.38421434955,0.36291458469
 12/09  02:00:00,0.708400422368,6.51840696593,0.0,6.20810858872,0.166225040373,0.166225040373,0.166225040373,0.0802537279296,0.0166276647508,0.0761857795615,0.353760209753,0.285930026984
 12/09  03:00:00,0.664522172221,6.82129152594,0.0,6.53240224744,0.174908156292,0.174908156292,0.174908156292,0.0515916675,0.0106892128505,0.0623264934745,0.349658642104,0.264803459882
 12/09  04:00:00,0.65997969022,7.15290829499,0.0,6.8584268261,0.18363761841,0.18363761841,0.18363761841,0.0515916675,0.0106892128505,0.0539764305342,0.344736760925,0.270734688174
 12/09  05:00:00,0.665298935618,7.45687049025,0.0,7.10101036696,0.190132907321,0.190132907321,0.190132907321,0.0515916675,0.0106892128505,0.0658228643082,0.331714283638,0.333010380407
